HEADER,Raster Number, RF Direction,Polarization,Date,Time,
,0,Tx,Horizontal,2019/03/13,16:44:58
BS1,BS2,RT1
-10,-10,0.0
AO settings - B2AO0,...,B2AO31,B1AO0,...,B1AO31 
2.8010,2.3095,5.8183,0.6437,3.8653,3.4733,3.2132,1.5288,3.6697,1.3968,3.4660,4.7084,2.2577,2.2737,1.6186,0.1757,5.7644,2.1059,2.5940,0.8820,0.9684,1.1690,4.5157,5.2557,2.5654,2.9544,1.4950,2.2084,5.7939,2.5308,0.7750,1.5193,5.2077,4.8064,4.7818,4.2549,1.3184,4.1070,4.3914,1.7931,2.9452,5.2345,2.1536,4.9335,0.5984,1.8171,1.3235,3.2385,1.9866,1.7833,2.1510,2.9001,5.6687,5.6525,5.8479,3.7128,4.9432,0.9743,0.7073,2.4969,3.9856,5.1438,4.6600,1.6686
Freq,S11dB,S11deg,S21dB,S21deg,S12dB,S12deg,S22dB,S22deg
7.97000000000E+10,-1.38850984877E+01,+1.76024852178E+02,-3.14060229973E+01,+1.10147924569E+02,-3.18106987027E+01,+1.38274755292E+02,-8.85374527684E+00,+2.84718940114E+01
7.97500000000E+10,-1.36555100002E+01,+1.74047424495E+02,-3.16398431178E+01,+9.32536519633E+01,-3.16634157410E+01,+1.25836926851E+02,-8.66071662870E+00,+6.16953008871E+00
7.98000000000E+10,-1.34285939679E+01,+1.69685939004E+02,-3.18645719272E+01,+7.30848069726E+01,-3.17341153125E+01,+1.05468583196E+02,-8.51619439719E+00,-1.67780788365E+01
7.98500000000E+10,-1.34570490177E+01,+1.65368953173E+02,-3.25467793895E+01,+5.33704850790E+01,-3.12078786222E+01,+8.46064157494E+01,-8.47307007691E+00,-3.98912884270E+01
7.99000000000E+10,-1.36213824087E+01,+1.62712109297E+02,-3.35379966149E+01,+3.41057798040E+01,-3.24620716402E+01,+6.00373691138E+01,-8.47341213485E+00,-6.29957625663E+01
7.99500000000E+10,-1.36302553740E+01,+1.61179834680E+02,-3.48048877902E+01,+1.52027206938E+01,-3.36657994689E+01,+3.33770813146E+01,-8.46017376366E+00,-8.67451155282E+01
8.00000000000E+10,-1.34482623925E+01,+1.58059640752E+02,-3.60941755577E+01,-2.47885533428E+00,-3.28468244865E+01,+1.93024552737E+01,-8.47477172241E+00,-1.10352985259E+02
HEADER,Raster Number, RF Direction,Polarization,Date,Time,
,1,Tx,Horizontal,2019/03/13,16:46:11
BS1,BS2,RT1
10.,10.,0.0
AO settings - B2AO0,...,B2AO31,B1AO0,...,B1AO31 
4.7559,1.2432,2.0746,5.7219,1.6330,5.5177,2.6438,5.1198,1.4209,5.3526,4.9004,5.8396,0.7664,1.4512,5.4027,2.2982,0.4708,2.1543,2.5238,5.3894,2.9190,1.3689,4.8955,3.0506,1.0555,1.5393,5.6523,3.2504,2.4756,3.3411,0.3804,3.1371,4.0776,2.6395,5.8268,0.6616,3.4391,1.2674,0.0815,3.9430,4.9977,3.5151,3.8435,5.0858,0.0524,4.3148,3.2315,4.1220,2.5906,2.4405,1.1930,1.7325,0.4802,3.3316,5.0091,1.9240,0.1819,1.4825,2.3313,0.1542,2.4472,1.1064,3.9623,3.8778
Freq,S11dB,S11deg,S21dB,S21deg,S12dB,S12deg,S22dB,S22deg
7.50000000000E+10,-1.57183924863E+01,+1.12159955260E+02,-4.02294519720E+01,+1.56231753525E+01,-3.96227812124E+01,+3.63917251128E+01,-8.74283081608E+00,-7.50542880178E+01
7.50500000000E+10,-1.57117267397E+01,+1.09172927745E+02,-4.09105080882E+01,+3.15996481912E+00,-4.00627317889E+01,+2.99888592147E+01,-8.83263028596E+00,-1.05450839965E+02
7.51000000000E+10,-1.57567296951E+01,+1.06070674503E+02,-4.19039541049E+01,-5.56511950099E+00,-3.91437743968E+01,+1.63920538888E+01,-8.76530476488E+00,-1.34745060170E+02
7.51500000000E+10,-1.57214699554E+01,+1.03177341639E+02,-4.29232835461E+01,-1.32573255934E+01,-4.03296725422E+01,+8.40396975856E+00,-8.49403521480E+00,-1.63291238821E+02
7.52000000000E+10,-1.57053897402E+01,+1.00144402736E+02,-4.39551666689E+01,-1.75821558042E+01,-4.18681303650E+01,+9.82866794473E+00,-8.19255990652E+00,+1.69409940804E+02
7.52500000000E+10,-1.56516948675E+01,+9.70947381445E+01,-4.49541442830E+01,-1.70001164312E+01,-4.10074315300E+01,+2.24246948476E+01,-7.83435755250E+00,+1.43062354859E+02
7.53000000000E+10,-1.55328865409E+01,+9.41083150418E+01,-4.48932631717E+01,-1.01984029780E+01,-4.13970467536E+01,+1.12105910002E+01,-7.52938816373E+00,+1.17795342800E+02
7.53500000000E+10,-1.54354031638E+01,+9.10255224219E+01,-4.37347890068E+01,-6.67157115147E+00,-3.95854875769E+01,+1.28421848649E+01,-7.23373617824E+00,+9.32125699777E+01
7.54000000000E+10,-1.53236923925E+01,+8.80053684666E+01,-4.16695144712E+01,-6.83157747875E+00,-3.81270456264E+01,+5.09773762842E+00,-7.01905522900E+00,+6.84925037163E+01
7.54500000000E+10,-1.51567027543E+01,+8.49780523865E+01,-3.93718869123E+01,-1.51805207654E+01,-3.72452594152E+01,+7.18867925274E+00,-6.88763562761E+00,+4.31599786362E+01
7.55000000000E+10,-1.50433919809E+01,+8.15567445219E+01,-3.74392308962E+01,-2.77884582818E+01,-3.62275758443E+01,-8.44698625228E+00,-6.85550034919E+00,+1.71010133235E+01
7.55500000000E+10,-1.49094464668E+01,+7.84275727698E+01,-3.57862199162E+01,-4.25098041293E+01,-3.50438412883E+01,-1.33281976601E+01,-6.92117648238E+00,-9.55303491820E+00
7.56000000000E+10,-1.47790156161E+01,+7.52279767636E+01,-3.44703236237E+01,-5.82916436222E+01,-3.28378505526E+01,-3.08646442035E+01,-7.10647002074E+00,-3.65250278994E+01
7.56500000000E+10,-1.46937539252E+01,+7.18141867429E+01,-3.35510772993E+01,-7.48601659166E+01,-3.28536060104E+01,-5.12240911300E+01,-7.34980757328E+00,-6.36391665934E+01
7.57000000000E+10,-1.46729676107E+01,+6.85825442653E+01,-3.29325801054E+01,-9.23973746197E+01,-3.27418093479E+01,-6.51605898670E+01,-7.62618871911E+00,-9.08581646695E+01
7.57500000000E+10,-1.45748529744E+01,+6.52350360067E+01,-3.24532031648E+01,-1.11153931774E+02,-3.20656533831E+01,-8.74916176932E+01,-7.86536233552E+00,-1.18204176639E+02
7.58000000000E+10,-1.45181452411E+01,+6.15605430418E+01,-3.22017873815E+01,-1.29400026584E+02,-3.29571762411E+01,-1.06591893440E+02,-8.01905882211E+00,-1.45607555158E+02
7.58500000000E+10,-1.44260616962E+01,+5.79540288698E+01,-3.20200169941E+01,-1.47618584052E+02,-3.29204454860E+01,-1.20441238475E+02,-8.11294427328E+00,-1.72611172314E+02
7.59000000000E+10,-1.42711170831E+01,+5.43708432480E+01,-3.20246392154E+01,-1.65271106584E+02,-3.31772203474E+01,-1.39003987858E+02,-8.11066358155E+00,+1.61301902068E+02
7.59500000000E+10,-1.41036048458E+01,+5.05867883806E+01,-3.22823115659E+01,+1.77852072483E+02,-3.30710107752E+01,-1.52178008254E+02,-8.01360509666E+00,+1.36324581773E+02
7.60000000000E+10,-1.39383195518E+01,+4.67866945361E+01,-3.26661027465E+01,+1.62806390794E+02,-3.23763527836E+01,-1.67693170031E+02,-7.84066745882E+00,+1.11987702255E+02
7.60500000000E+10,-1.37993667644E+01,+4.27339041502E+01,-3.30357573531E+01,+1.47924898434E+02,-3.26017235847E+01,+1.74794324503E+02,-7.67535935876E+00,+8.78164647543E+01
7.61000000000E+10,-1.37066940994E+01,+3.88590783145E+01,-3.34400846831E+01,+1.33782142364E+02,-3.31809329613E+01,+1.61710301286E+02,-7.55219603548E+00,+6.35558299600E+01
7.61500000000E+10,-1.36408758876E+01,+3.47686764059E+01,-3.36917355807E+01,+1.20536941009E+02,-3.32692092803E+01,+1.47363458046E+02,-7.44402668635E+00,+3.94137672520E+01
7.62000000000E+10,-1.36185925089E+01,+3.06302459169E+01,-3.36999339382E+01,+1.06210639671E+02,-3.34278588889E+01,+1.32587928248E+02,-7.33229709291E+00,+1.55682212538E+01
7.62500000000E+10,-1.36422522833E+01,+2.64881270603E+01,-3.36729200412E+01,+9.13658022215E+01,-3.36182286066E+01,+1.21477984854E+02,-7.26147546911E+00,-7.92684339102E+00
7.63000000000E+10,-1.36688640835E+01,+2.25631263936E+01,-3.36729524749E+01,+7.69883652371E+01,-3.35539737881E+01,+1.07018008529E+02,-7.21145865324E+00,-3.11180713022E+01
7.63500000000E+10,-1.37006576673E+01,+1.84721798696E+01,-3.35625715617E+01,+5.98129495537E+01,-3.35967680257E+01,+8.88998958150E+01,-7.21580985969E+00,-5.43271549820E+01
7.64000000000E+10,-1.37581747449E+01,+1.45086767180E+01,-3.37819138010E+01,+4.12017694169E+01,-3.38534840857E+01,+7.05018525651E+01,-7.24035322715E+00,-7.70458708289E+01
7.64500000000E+10,-1.37852986190E+01,+1.08188139474E+01,-3.40700116478E+01,+2.25575908876E+01,-3.43551540240E+01,+5.47814872727E+01,-7.30251066568E+00,-9.96225607142E+01
7.65000000000E+10,-1.37685434124E+01,+6.84772917300E+00,-3.45712059146E+01,+3.14656169367E+00,-3.50041502216E+01,+3.50760062596E+01,-7.42295304453E+00,-1.21826701045E+02
7.65500000000E+10,-1.37692189770E+01,+2.96195669305E+00,-3.49229471209E+01,-1.57715015954E+01,-3.51371874675E+01,+1.15672789594E+01,-7.47788156601E+00,-1.44170539898E+02
7.66000000000E+10,-1.37596525220E+01,-4.80923521113E-01,-3.52990853783E+01,-3.52024257473E+01,-3.61084809119E+01,-9.07486288336E-01,-7.61669416236E+00,-1.66489249895E+02
7.66500000000E+10,-1.37640967369E+01,-3.80848048863E+00,-3.57004914263E+01,-5.44196463062E+01,-3.61515806164E+01,-2.53543249937E+01,-7.88260028772E+00,+1.71213504561E+02
7.67000000000E+10,-1.38218540275E+01,-6.82763581232E+00,-3.61611909209E+01,-7.60615569801E+01,-3.70592875576E+01,-5.03637157395E+01,-8.39194414482E+00,+1.48486170988E+02
7.67500000000E+10,-1.39369769332E+01,-9.60178902165E+00,-3.64828865364E+01,-9.88479944688E+01,-3.70135207746E+01,-6.61597647401E+01,-8.98230204646E+00,+1.24891038872E+02
7.68000000000E+10,-1.40820059137E+01,-1.22281028751E+01,-3.68395134034E+01,-1.22679314166E+02,-3.73621791309E+01,-9.67230043167E+01,-9.77168610746E+00,+9.99215383409E+01
7.68500000000E+10,-1.42237575747E+01,-1.47794865189E+01,-3.69099649136E+01,-1.48850624037E+02,-3.70706931779E+01,-1.14835253594E+02,-1.06593054968E+01,+7.30077049619E+01
7.69000000000E+10,-1.43380123725E+01,-1.73274815492E+01,-3.67935866823E+01,-1.75093671060E+02,-3.65960112144E+01,-1.40656557940E+02,-1.16405397462E+01,+4.31936054791E+01
7.69500000000E+10,-1.44487653510E+01,-1.99268236562E+01,-3.62655640511E+01,+1.57227124728E+02,-3.55279182785E+01,-1.68096766911E+02,-1.26349380260E+01,+1.00819911522E+01
7.70000000000E+10,-1.44905645627E+01,-2.20957235770E+01,-3.57189923219E+01,+1.29367267295E+02,-3.58415689423E+01,+1.56886990830E+02,-1.32648544525E+01,-2.70629635423E+01
7.70500000000E+10,-1.44466590583E+01,-2.42890129639E+01,-3.53336576386E+01,+1.02815001596E+02,-3.50413488569E+01,+1.35384192645E+02,-1.32681453250E+01,-6.62061379644E+01
7.71000000000E+10,-1.43232893059E+01,-2.68615270849E+01,-3.48558245033E+01,+7.55554206750E+01,-3.46581670902E+01,+1.03233745727E+02,-1.25050473839E+01,-1.04405890730E+02
7.71500000000E+10,-1.41477929875E+01,-2.87070048684E+01,-3.46961663306E+01,+5.02101131671E+01,-3.57624956939E+01,+8.54969603178E+01,-1.13443339958E+01,-1.39047840492E+02
7.72000000000E+10,-1.39268537579E+01,-3.05190325481E+01,-3.45184746815E+01,+2.69667034195E+01,-3.43520606714E+01,+5.25926216899E+01,-1.01656212292E+01,-1.68385244486E+02
7.72500000000E+10,-1.37979309788E+01,-3.30074163858E+01,-3.46113057701E+01,+5.68321153928E+00,-3.76730923593E+01,+2.84701027751E+01,-9.18743826654E+00,+1.65637347372E+02
7.73000000000E+10,-1.37017848379E+01,-3.50072907708E+01,-3.48563778736E+01,-1.35019222658E+01,-3.66832961971E+01,+1.66610090553E+01,-8.43533608679E+00,+1.41987834072E+02
7.73500000000E+10,-1.35850511760E+01,-3.71437293505E+01,-3.50636196919E+01,-3.11047009337E+01,-3.61392240253E+01,+3.17852703636E+00,-7.89184613581E+00,+1.19529127807E+02
7.74000000000E+10,-1.34905980159E+01,-3.97127767960E+01,-3.50449014214E+01,-4.73616285711E+01,-3.61316151308E+01,-2.09960311799E+01,-7.49086666128E+00,+9.80171280430E+01
7.74500000000E+10,-1.34178011273E+01,-4.25435650010E+01,-3.54476014820E+01,-6.31017139480E+01,-3.55388148709E+01,-3.56242903717E+01,-7.19349943252E+00,+7.69547316873E+01
7.75000000000E+10,-1.33254151434E+01,-4.55101869971E+01,-3.54749741464E+01,-7.72069383328E+01,-3.47662159015E+01,-4.76786885146E+01,-6.95650797694E+00,+5.58144011234E+01
7.75500000000E+10,-1.32568882889E+01,-4.87299035663E+01,-3.56328051535E+01,-9.13041098826E+01,-3.50258757193E+01,-7.34496302505E+01,-6.77897999892E+00,+3.48134910723E+01
7.76000000000E+10,-1.31359059809E+01,-5.17463407299E+01,-3.58591765810E+01,-1.04571408930E+02,-3.53266266732E+01,-7.89409140648E+01,-6.64036146136E+00,+1.40291016039E+01
7.76500000000E+10,-1.29702981263E+01,-5.51177210229E+01,-3.57604007420E+01,-1.15999345078E+02,-3.58885547817E+01,-9.42590649377E+01,-6.52071321958E+00,-6.78009061333E+00
7.77000000000E+10,-1.27776269247E+01,-5.85583340083E+01,-3.53261268154E+01,-1.29295363247E+02,-3.51658029614E+01,-1.09001736165E+02,-6.46855937289E+00,-2.80632779441E+01
7.77500000000E+10,-1.25659941102E+01,-6.20805705853E+01,-3.49299719998E+01,-1.43471099655E+02,-3.49612320587E+01,-1.23991953276E+02,-6.49758341074E+00,-4.98274319108E+01
7.78000000000E+10,-1.23547435746E+01,-6.57949280254E+01,-3.43498295919E+01,-1.57815755179E+02,-3.57809096868E+01,-1.33319826909E+02,-6.56246444924E+00,-7.22260928134E+01
7.78500000000E+10,-1.22008790376E+01,-6.93628176656E+01,-3.42452002985E+01,-1.74924931394E+02,-3.56509792968E+01,-1.45843970606E+02,-6.69615750441E+00,-9.49307631828E+01
7.79000000000E+10,-1.20580600033E+01,-7.31392881648E+01,-3.43025702807E+01,+1.68177355546E+02,-3.49752441220E+01,-1.58801889424E+02,-6.86390922281E+00,-1.17658443047E+02
7.79500000000E+10,-1.20069534784E+01,-7.70572334146E+01,-3.44717351887E+01,+1.50157467574E+02,-3.43666237672E+01,+1.77681828413E+02,-7.07832678367E+00,-1.40454053084E+02
7.80000000000E+10,-1.20399736734E+01,-8.06998668274E+01,-3.49495624944E+01,+1.34059981133E+02,-3.41212910140E+01,+1.63555377211E+02,-7.41191629017E+00,-1.63845914373E+02
7.80500000000E+10,-1.21212555862E+01,-8.42945360279E+01,-3.55100007440E+01,+1.17546886802E+02,-3.54713144119E+01,+1.47264465484E+02,-7.79357933226E+00,+1.71990623727E+02
7.81000000000E+10,-1.22374838013E+01,-8.78192332612E+01,-3.62592408813E+01,+1.01643447771E+02,-3.36018019468E+01,+1.24180078269E+02,-8.31335836175E+00,+1.46977399971E+02
7.81500000000E+10,-1.23651599635E+01,-9.11160398333E+01,-3.71222959054E+01,+8.58235661596E+01,-3.60161849093E+01,+1.02859543206E+02,-8.90491985924E+00,+1.21667267270E+02
7.82000000000E+10,-1.24436909682E+01,-9.44453657533E+01,-3.83644158938E+01,+7.18438514598E+01,-3.59758531781E+01,+1.03823556689E+02,-9.51897199611E+00,+9.49258786256E+01
7.82500000000E+10,-1.25334314438E+01,-9.77720414434E+01,-3.98698523094E+01,+5.86891323132E+01,-3.48069432283E+01,+9.59135127536E+01,-9.94195154221E+00,+6.84612477783E+01
7.83000000000E+10,-1.25722826422E+01,-1.01072981016E+02,-4.15491980999E+01,+4.69754114168E+01,-3.44662985708E+01,+7.50186460635E+01,-1.01044177038E+01,+4.05918057066E+01
7.83500000000E+10,-1.25531292187E+01,-1.04578837009E+02,-4.35418896798E+01,+3.59409172356E+01,-3.73881388038E+01,+7.03950656114E+01,-1.02452958485E+01,+1.27669759918E+01
7.84000000000E+10,-1.25902810791E+01,-1.08361936589E+02,-4.61670305236E+01,+3.01611023792E+01,-4.24866440256E+01,+1.18049125304E+02,-9.92561225531E+00,-1.77359471573E+01
7.84500000000E+10,-1.26045926071E+01,-1.11636324617E+02,-4.80529851495E+01,+3.45868814959E+01,-3.21739575315E+01,+7.52340924734E+01,-9.76368391970E+00,-4.94056723858E+01
7.85000000000E+10,-1.26136969261E+01,-1.14963584807E+02,-4.96170573661E+01,+4.19201601992E+01,-3.41494247747E+01,+9.47109983020E+01,-9.30304972106E+00,-7.91783013737E+01
7.85500000000E+10,-1.26839684761E+01,-1.18091784076E+02,-5.00981393305E+01,+5.87825484431E+01,-2.15585284899E+01,+1.13916150223E+02,-8.81652308178E+00,-1.07971089625E+02
7.86000000000E+10,-1.27760060115E+01,-1.20876946562E+02,-4.79631580026E+01,+7.77031443216E+01,-2.70415385912E+01,-8.19540500821E+00,-8.21051749602E+00,-1.33610803678E+02
7.86500000000E+10,-1.28729086670E+01,-1.23680600381E+02,-4.49051955070E+01,+7.72446341868E+01,-3.87578988902E+01,+1.34914958721E+01,-7.90343791030E+00,-1.58837421315E+02
7.87000000000E+10,-1.29971827161E+01,-1.26405821793E+02,-4.23770287004E+01,+6.85398398522E+01,-3.40251722118E+01,+3.17896438990E+01,-7.46167509812E+00,+1.77398942885E+02
7.87500000000E+10,-1.31236247368E+01,-1.28874029491E+02,-4.04205269108E+01,+6.05150113125E+01,-3.44647861699E+01,+3.59696271853E+01,-7.16647121309E+00,+1.54174511659E+02
7.88000000000E+10,-1.32017240956E+01,-1.31506106284E+02,-3.87469939971E+01,+4.76574598726E+01,-3.48394683805E+01,+3.98797601292E+01,-6.98951339209E+00,+1.31522971584E+02
7.88500000000E+10,-1.32763300464E+01,-1.34338964047E+02,-3.74223000194E+01,+3.29710923650E+01,-3.56408329669E+01,+5.57479610876E+01,-6.84271531682E+00,+1.08912380590E+02
7.89000000000E+10,-1.33179300657E+01,-1.37500537331E+02,-3.60936645813E+01,+2.06230350292E+01,-3.17254362126E+01,+3.97618163315E+01,-6.84506451612E+00,+8.57050565767E+01
7.89500000000E+10,-1.33392881955E+01,-1.40969033947E+02,-3.47986840556E+01,+5.68758084222E+00,-3.29546882195E+01,+3.15457829125E+01,-6.88898025522E+00,+6.25456912801E+01
7.90000000000E+10,-1.33825262754E+01,-1.44405867867E+02,-3.36513547533E+01,-9.29840555929E+00,-3.16744041985E+01,+2.07078097762E+01,-7.04761416166E+00,+3.89000771391E+01
7.90500000000E+10,-1.33961377314E+01,-1.47804322292E+02,-3.25072050211E+01,-2.50491914325E+01,-3.16952289757E+01,+1.17049591133E+01,-7.29175467527E+00,+1.45348577527E+01
7.91000000000E+10,-1.34551894205E+01,-1.51176888048E+02,-3.15585470062E+01,-4.19123941443E+01,-3.02880401213E+01,-1.28068293134E+01,-7.68091789919E+00,-1.10181382820E+01
7.91500000000E+10,-1.34751274253E+01,-1.54057860448E+02,-3.06074032401E+01,-5.93437862907E+01,-3.07512579393E+01,-2.65363910390E+01,-8.21131819272E+00,-3.80178305976E+01
7.92000000000E+10,-1.34821168639E+01,-1.57084324793E+02,-2.99580841571E+01,-7.93099539269E+01,-2.95164819515E+01,-5.05558171735E+01,-8.76449436440E+00,-6.61787009515E+01
7.92500000000E+10,-1.35015432014E+01,-1.59725789333E+02,-2.95761904639E+01,-9.69238885907E+01,-2.97367020239E+01,-6.73555083410E+01,-9.27557535021E+00,-9.53706497799E+01
7.93000000000E+10,-1.35666736524E+01,-1.62056632374E+02,-2.95051875118E+01,-1.13723433929E+02,-2.95959076235E+01,-8.41466763545E+01,-9.66690466318E+00,-1.24822115139E+02
7.93500000000E+10,-1.35979303719E+01,-1.64340472674E+02,-2.93646479050E+01,-1.30484647954E+02,-3.00559202166E+01,-1.02702366177E+02,-9.99624426901E+00,-1.53405357071E+02
7.94000000000E+10,-1.36694569951E+01,-1.66701218589E+02,-2.95706901590E+01,-1.48128304913E+02,-3.01571060876E+01,-1.18079629013E+02,-1.01384194068E+01,+1.79430012478E+02
7.94500000000E+10,-1.37120343725E+01,-1.69170759288E+02,-2.98895884875E+01,-1.66121372827E+02,-2.99734097669E+01,-1.33907814166E+02,-1.00449814233E+01,+1.52521059850E+02
7.95000000000E+10,-1.37716911494E+01,-1.71971208616E+02,-3.02563172117E+01,+1.77051456982E+02,-3.00695982496E+01,-1.52108386037E+02,-9.87827744942E+00,+1.25453777410E+02
7.95500000000E+10,-1.37876926475E+01,-1.74522934318E+02,-3.03715366361E+01,+1.60664718156E+02,-3.01116527702E+01,-1.69015907180E+02,-9.76092988078E+00,+9.95265953409E+01
7.96000000000E+10,-1.36928544163E+01,-1.78019677413E+02,-3.05032039488E+01,+1.42991279513E+02,-3.03306567351E+01,+1.72891703570E+02,-9.51207994339E+00,+7.33325917690E+01
7.96500000000E+10,-1.37162893817E+01,+1.78159827929E+02,-3.09490848993E+01,+1.25029128732E+02,-3.01896006799E+01,+1.50927469126E+02,-9.13251666752E+00,+5.12313219897E+01
7.97000000000E+10,-1.38852216298E+01,+1.76009344564E+02,-3.13778742377E+01,+1.10179254454E+02,-3.17457748188E+01,+1.38637763632E+02,-8.85455753496E+00,+2.84627942825E+01
7.97500000000E+10,-1.36543014082E+01,+1.74037343468E+02,-3.15875597292E+01,+9.28713431782E+01,-3.17629634997E+01,+1.26200393106E+02,-8.66163832410E+00,+6.15585293590E+00
7.98000000000E+10,-1.34273245428E+01,+1.69683010099E+02,-3.18766478221E+01,+7.32512787220E+01,-3.18233415069E+01,+1.05873445675E+02,-8.51701530503E+00,-1.67872774444E+01
7.98500000000E+10,-1.34564149479E+01,+1.65363378928E+02,-3.25408452115E+01,+5.34206626529E+01,-3.13181530568E+01,+8.49416366325E+01,-8.47380433081E+00,-3.99028537996E+01
7.99000000000E+10,-1.36203293829E+01,+1.62707684495E+02,-3.35338608251E+01,+3.39476683132E+01,-3.23427271386E+01,+6.07155467939E+01,-8.47427175676E+00,-6.30085544923E+01
7.99500000000E+10,-1.36291152291E+01,+1.61174633044E+02,-3.49158630761E+01,+1.50621555319E+01,-3.37031979884E+01,+3.38183264533E+01,-8.46021244234E+00,-8.67615253728E+01
8.00000000000E+10,-1.34475849310E+01,+1.58053563368E+02,-3.60375030647E+01,-2.28905882120E+00,-3.29711227404E+01,+1.93072066909E+01,-8.47603817388E+00,-1.10364625870E+02
HEADER,Raster Number, RF Direction,Polarization,Date,Time,
,1,Tx,Horizontal,2019/03/13,16:46:13
BS1,BS2,RT1
10.,10.,0.0
AO settings - B2AO0,...,B2AO31,B1AO0,...,B1AO31 
1.5379,5.2844,1.0736,4.8971,3.1136,4.2190,1.8542,5.3137,2.6394,4.8727,3.8077,5.6612,1.2812,1.6138,3.8383,0.3092,4.9025,2.4455,0.5604,5.2934,2.9871,4.8300,3.0762,0.2774,0.9249,5.9905,1.0742,5.9493,5.8206,4.8034,5.9201,3.0937,1.4063,1.9984,1.7685,3.4246,1.6223,3.8072,5.1514,5.2313,1.9283,4.2691,2.4495,1.1492,3.5503,5.3024,1.1366,5.0601,0.0159,5.0423,1.8431,3.1743,4.1928,5.6598,4.2700,1.5214,5.6431,2.6940,0.6755,0.0984,3.2962,2.3228,2.8490,2.0992
Freq,S11dB,S11deg,S21dB,S21deg,S12dB,S12deg,S22dB,S22deg
7.50000000000E+10,-1.57203214002E+01,+1.12172351565E+02,-4.02257490053E+01,+1.50366500184E+01,-3.95526207674E+01,+3.64416977659E+01,-8.74344533362E+00,-7.50620298952E+01
7.50500000000E+10,-1.57138945335E+01,+1.09189185087E+02,-4.09322158812E+01,+3.40782389651E+00,-4.01184339095E+01,+3.05759341811E+01,-8.83254158936E+00,-1.05456506921E+02
7.51000000000E+10,-1.57580843946E+01,+1.06078043665E+02,-4.19036986689E+01,-6.13399691885E+00,-3.91697909418E+01,+1.57115838783E+01,-8.76521592684E+00,-1.34749617851E+02
7.51500000000E+10,-1.57237202623E+01,+1.03195775474E+02,-4.29575784054E+01,-1.27299745899E+01,-4.02618788942E+01,+6.53430506964E+00,-8.49424921611E+00,-1.63296328500E+02
7.52000000000E+10,-1.57077782729E+01,+1.00159315032E+02,-4.39726383610E+01,-1.71123344039E+01,-4.19130658422E+01,+9.86180245628E+00,-8.19297862857E+00,+1.69402810691E+02
7.52500000000E+10,-1.56536917133E+01,+9.71085759722E+01,-4.50507464918E+01,-1.77258526088E+01,-4.10793696987E+01,+2.26271614906E+01,-7.83522068627E+00,+1.43054407295E+02
7.53000000000E+10,-1.55337682754E+01,+9.41223079567E+01,-4.49774108842E+01,-9.60645881245E+00,-4.13800136911E+01,+1.08280253382E+01,-7.52979256876E+00,+1.17784935746E+02
7.53500000000E+10,-1.54368268933E+01,+9.10286269634E+01,-4.38315353120E+01,-7.37225809513E+00,-3.96430139247E+01,+1.28003098278E+01,-7.23390465413E+00,+9.32030755048E+01
7.54000000000E+10,-1.53248092356E+01,+8.80145444590E+01,-4.16507605714E+01,-7.00242159336E+00,-3.81459029846E+01,+5.33836298339E+00,-7.01973805891E+00,+6.84814307058E+01
7.54500000000E+10,-1.51584183736E+01,+8.49887672728E+01,-3.94174587275E+01,-1.48879600003E+01,-3.72700357612E+01,+7.00150379685E+00,-6.88833460697E+00,+4.31494465645E+01
7.55000000000E+10,-1.50453667762E+01,+8.15627803576E+01,-3.73643252883E+01,-2.81418759715E+01,-3.62451305711E+01,-8.88108207667E+00,-6.85678505758E+00,+1.70952918905E+01
7.55500000000E+10,-1.49110425170E+01,+7.84333774050E+01,-3.57867035996E+01,-4.20526886291E+01,-3.50926782432E+01,-1.34171543227E+01,-6.92164368596E+00,-9.56056460693E+00
7.56000000000E+10,-1.47810332963E+01,+7.52322390872E+01,-3.45529876521E+01,-5.80357839043E+01,-3.27761870669E+01,-3.10120329606E+01,-7.10701665923E+00,-3.65305155504E+01
7.56500000000E+10,-1.46944948307E+01,+7.18246633669E+01,-3.35511388445E+01,-7.48043385774E+01,-3.28311560463E+01,-5.16183091189E+01,-7.35035809904E+00,-6.36411597196E+01
7.57000000000E+10,-1.46742658692E+01,+6.85838514029E+01,-3.28963101046E+01,-9.27427031427E+01,-3.27250201330E+01,-6.49300162652E+01,-7.62672483860E+00,-9.08604364035E+01
7.57500000000E+10,-1.45762833219E+01,+6.52412132545E+01,-3.24207446382E+01,-1.11007245210E+02,-3.20478151427E+01,-8.74724061037E+01,-7.86592828207E+00,-1.18209701973E+02
7.58000000000E+10,-1.45196037714E+01,+6.15665223648E+01,-3.22357402701E+01,-1.29245061092E+02,-3.29148538857E+01,-1.06480093018E+02,-8.01941326300E+00,-1.45610641750E+02
7.58500000000E+10,-1.44272702849E+01,+5.79617172033E+01,-3.20331164762E+01,-1.47531296924E+02,-3.29088781602E+01,-1.20543951518E+02,-8.11363285043E+00,-1.72614796867E+02
7.59000000000E+10,-1.42721424957E+01,+5.43810471801E+01,-3.20745524494E+01,-1.65013132721E+02,-3.31832304270E+01,-1.39208571921E+02,-8.11054675665E+00,+1.61297034319E+02
7.59500000000E+10,-1.41041251714E+01,+5.06004877149E+01,-3.22868892573E+01,+1.77913508235E+02,-3.30577227008E+01,-1.52612295004E+02,-8.01456618166E+00,+1.36317779058E+02
